gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
508.0294,190.0956,-76.1609,0.2913,547.7505,6.4049,0.0062,532.6476,143.3844,0.2758,0.000132,0.0028,-0.2694,-0.0551,ROTATE
508.8204,204.914,-70.9912,0.3043,553.1073,5.3568,0.013,540.5487,92.1301,0.2844,0.000176,0.0067,-0.2801,-0.0456,ROTATE
509.4532,214.4812,-61.3961,0.3185,556.1603,3.053,0.0141,546.6115,60.8884,0.2951,0.000221,0.0103,-0.2924,-0.033,ROTATE
509.9595,223.4568,-54.9294,0.3172,559.472,3.3117,0.0013,551.5671,41.0002,0.3033,0.00018,0.0161,-0.3013,-0.0182,ROTATE
510.3645,228.7467,-54.981,0.3198,561.9785,2.5065,0.0026,555.6937,24.755,0.3102,0.00012,0.0229,-0.3083,-0.0071,ROTATE
510.6885,183.7786,-65.6879,0.3166,546.7104,15.2681,0.0032,555.4857,28.233,0.3153,3.1e-05,0.0303,-0.3129,-0.0052,ROTATE
438.532,93.0573,-74.7941,0.3134,454.4933,92.2171,0.0033,535.7629,1678.0049,0.3171,5e-06,0.0369,-0.3142,-0.0044,ROTATE
353.8131,20.4646,-73.6915,0.3108,361.9848,92.5085,0.0025,496.9278,6126.3965,0.3156,1e-05,0.0418,-0.3121,-0.0048,ROTATE
264.788,-29.4721,-60.9845,0.3126,273.3137,88.6711,0.0018,439.6961,12069.2305,0.3147,1e-05,0.0434,-0.3109,-0.0036,ROTATE
199.9085,-40.6902,-49.0126,0.3066,209.8126,63.5011,0.006,369.263,14687.0879,0.312,1.1e-05,0.0432,-0.3074,0.0038,ROTATE
169.8706,-42.2146,-39.6788,0.3038,179.4784,30.3342,0.0028,295.8166,10198.833,0.3094,1.3e-05,0.0417,-0.3042,0.0197,ROTATE
122.6527,-56.3311,-23.3024,0.3005,136.9667,42.5117,0.0033,232.3112,6176.8999,0.3069,2e-05,0.039,-0.3007,0.0386,ROTATE
160.4722,-69.7711,-24.2076,0.2619,176.6503,39.6836,0.0386,195.2444,2059.5291,0.2971,0.000325,0.0357,-0.2893,0.054,ROTATE
230.7746,-79.995,-42.4911,0.2358,247.9146,71.2642,0.0261,190.1645,1369.5891,0.2817,0.000792,0.0317,-0.2719,0.0646,ROTATE
287.0166,-89.2241,-52.1553,0.2427,305.0568,57.1422,0.0068,209.2134,3569.5679,0.2689,0.00081,0.026,-0.257,0.072,ROTATE
332.0101,-77.2606,-44.6118,0.2497,343.7879,38.7311,0.007,242.0753,5934.8931,0.2581,0.000524,0.0205,-0.243,0.0818,ROTATE
368.005,-56.4553,-40.0144,0.2486,374.4543,30.6664,0.001,289.5728,4974.1616,0.2477,7.5e-05,0.0178,-0.2279,0.093,ROTATE
396.8009,-42.6549,-31.9615,0.2608,400.3647,25.9104,0.0121,334.3157,2876.9106,0.2475,6.8e-05,0.0164,-0.221,0.1077,ROTATE
419.8376,-34.1364,-19.0536,0.2745,421.6538,21.2891,0.0138,369.0635,1702.0573,0.2553,0.000127,0.0155,-0.2216,0.1236,ROTATE
438.267,-37.706,-4.4085,0.2756,439.9081,18.2542,0.0011,396.0338,1159.0798,0.2619,0.000135,0.017,-0.2208,0.1385,ROTATE
453.0105,-40.1054,9.5607,0.2858,454.8828,14.9747,0.0102,418.2527,812.1117,0.2691,0.000168,0.0172,-0.2188,0.1547,ROTATE
464.8053,-42.5531,12.9361,0.28,466.9283,12.0456,0.0058,436.7476,560.2563,0.2754,6.9e-05,0.0162,-0.2136,0.1713,ROTATE
474.2411,-43.3175,10.1645,0.2824,476.3238,9.3954,0.0024,451.9394,377.9792,0.2797,1.8e-05,0.0154,-0.2036,0.188,ROTATE
481.7898,-37.8165,8.6253,0.2917,483.3486,7.0248,0.0093,464.2783,239.5952,0.2831,3e-05,0.0152,-0.188,0.207,ROTATE
449.1787,-14.2626,10.1753,0.306,449.5203,33.8283,0.0143,466.2007,160.6778,0.2892,8.6e-05,0.0139,-0.1701,0.2295,ROTATE
430.8211,12.59,18.9215,0.314,431.4201,18.1001,0.008,461.5082,354.9768,0.2948,0.000175,0.0129,-0.1502,0.2505,ROTATE
447.0538,32.6345,23.5028,0.3186,448.8591,17.4389,0.0045,457.8944,368.0416,0.3026,0.000184,0.0089,-0.1343,0.2691,ROTATE
460.0399,44.3169,22.146,0.3086,462.6999,13.8408,0.01,455.1696,297.3072,0.3078,8.3e-05,0.0037,-0.123,0.2812,ROTATE
470.4288,37.3817,17.9855,0.3051,472.2543,9.5545,0.0035,452.9507,191.9502,0.3105,2.6e-05,-0.0011,-0.1164,0.2875,ROTATE
478.74,29.7928,22.9759,0.3073,480.216,7.9617,0.0022,459.0899,300.5867,0.3107,2.4e-05,-0.0053,-0.1106,0.2902,ROTATE
485.3889,28.8468,31.9182,0.3101,487.2918,7.0757,0.0028,470.2642,181.6674,0.3099,2.1e-05,-0.0086,-0.1042,0.2915,ROTATE
490.708,30.1368,44.4502,0.3131,493.6379,6.3461,0.003,479.22,119.0915,0.3088,7e-06,-0.0094,-0.0963,0.2927,ROTATE
494.9633,0.5188,63.0727,0.3179,498.966,5.3281,0.0048,486.4732,89.8802,0.3107,2e-05,-0.0109,-0.0884,0.297,ROTATE
498.3675,-38.7599,86.1019,0.3181,507.2337,8.2677,0.0002,493.4691,86.7023,0.3133,1.8e-05,-0.0141,-0.0771,0.3028,ROTATE
