gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-18.2633,18.3959,-3.1329,0.0005,26.1108,0.1797,0.0002,26.1039,0.0222,0.0004,0.0,-0.0,0.0002,-0.0001,STILL1
-18.0294,18.473,-2.6907,0.0003,25.9529,0.1579,0.0002,26.091,0.0251,0.0003,0.0,0.0001,0.0002,-0.0001,STILL1
-18.1204,18.4159,-2.4338,0.0002,25.9503,0.0026,0.0001,26.1064,0.0193,0.0003,0.0,0.0001,0.0003,-0.0001,STILL1
-17.9995,18.8639,-2.4158,0.0002,26.1852,0.2349,0.0,26.0979,0.0175,0.0003,0.0,0.0001,0.0003,-0.0,STILL1
-18.2621,18.5474,-2.3358,0.0003,26.1336,0.0516,0.0,26.0665,0.0094,0.0003,0.0,0.0001,0.0002,-0.0,STILL1
-18.5034,17.8442,-2.4374,0.0003,25.8211,0.3125,0.0,26.0086,0.0177,0.0003,0.0,0.0001,0.0002,0.0,STILL1
-18.1246,17.7128,-2.5468,0.0002,25.4702,0.3509,0.0,25.9121,0.0657,0.0002,0.0,0.0001,0.0001,0.0001,STILL1
-18.0153,17.8359,-2.7999,0.0002,25.5051,0.0349,0.0,25.8231,0.0906,0.0002,0.0,0.0002,0.0001,0.0001,STILL1
-18.1779,17.7625,-2.7743,0.0003,25.5663,0.0612,0.0001,25.6993,0.0623,0.0003,0.0,0.0002,0.0,0.0001,STILL1
-18.1579,18.0787,-2.5319,0.0002,25.748,0.1817,0.0001,25.6222,0.0191,0.0002,0.0,0.0002,0.0,0.0001,STILL1
-17.4201,17.8567,-2.2381,0.0003,25.0466,0.7015,0.0001,25.4673,0.0534,0.0002,0.0,0.0002,0.0,0.0001,STILL1
-17.7454,17.3135,-2.1904,0.0003,24.8889,0.1577,0.0,25.351,0.1068,0.0002,0.0,0.0002,0.0,0.0,STILL1
-17.8901,17.1758,-1.6711,0.0004,24.8567,0.0322,0.0001,25.2213,0.1341,0.0003,0.0,0.0002,0.0001,0.0,STILL1
