gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-19.3927,21.3457,-1.8085,0.0165,28.8962,0.9584,0.0099,28.1904,0.1323,0.0092,2e-05,-0.001,0.0026,-0.0007,TRANSLATE
-19.2236,21.4766,8.1032,0.0266,29.9408,1.0446,0.01,28.5936,0.5685,0.0123,7e-05,-0.0078,-0.0006,-0.0007,TRANSLATE
-22.1726,21.425,19.4263,0.0359,36.4422,6.5014,0.0093,30.278,9.9858,0.0178,0.000149,-0.0155,-0.0052,-0.0007,TRANSLATE
-20.5506,21.6431,35.0629,0.0437,46.0452,9.6029,0.0078,33.8524,46.0437,0.0259,0.000175,-0.0232,-0.0101,-0.0008,TRANSLATE
-22.5717,22.1301,50.8441,0.0478,59.8694,13.8242,0.0042,40.2388,133.6384,0.0341,0.00013,-0.0306,-0.0144,-0.0009,TRANSLATE
-22.523,23.4291,66.8034,0.0513,74.2893,14.4199,0.0035,49.3174,257.3742,0.0411,7.9e-05,-0.0372,-0.0169,-0.0006,TRANSLATE
-24.3247,23.0714,82.3646,0.0541,88.9264,14.6371,0.0028,61.1145,356.8865,0.0466,4.1e-05,-0.0432,-0.0153,-0.0002,TRANSLATE
-22.3003,25.329,88.4854,0.0533,94.7023,5.7759,0.0009,72.7665,325.0013,0.0501,1.5e-05,-0.0474,-0.0099,0.0006,TRANSLATE
-24.9684,24.6663,86.0196,0.0551,92.9044,1.798,0.0018,82.1384,175.4704,0.0523,7e-06,-0.0506,-0.0032,0.0011,TRANSLATE
-24.3216,23.9674,83.8782,0.0579,90.5623,2.3421,0.0028,88.2769,52.7994,0.0543,5e-06,-0.0534,0.0019,0.0015,TRANSLATE
-24.3573,22.899,85.5307,0.0592,91.8321,1.2698,0.0014,91.7855,3.8865,0.0559,5e-06,-0.0553,0.0029,0.0015,TRANSLATE
