gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
287.9587,-86.4055,-377.0305,0.6684,482.2221,22.4554,0.2096,389.655,7930.4805,1.0793,0.083424,-0.8674,0.5745,0.1129,SHAKE
131.417,-171.5244,-404.0244,0.5287,458.1777,24.0444,0.1397,434.7726,1900.0359,0.8878,0.07428,-0.6249,0.4931,0.2316,SHAKE
2.7336,-206.907,-425.6196,0.5214,473.2547,15.077,0.0073,457.4995,550.1194,0.7351,0.046284,-0.363,0.4008,0.324,SHAKE
-100.2131,-63.1287,-442.8957,0.6093,458.4588,14.7959,0.0879,466.376,94.3987,0.6411,0.016964,-0.097,0.2904,0.3852,SHAKE
-182.5705,51.8939,-456.7165,0.7428,494.5856,36.1268,0.1335,473.3398,196.3244,0.6141,0.007086,0.1631,0.1541,0.4,SHAKE
-248.4564,143.912,-467.7732,0.9302,548.8652,54.2796,0.1873,486.6684,1143.7114,0.6665,0.023733,0.3999,-0.0136,0.3641,SHAKE
-301.1651,217.5265,-440.4561,1.1778,576.2115,27.3463,0.2476,510.2752,2027.6826,0.7963,0.055373,0.6022,-0.2187,0.2667,SHAKE
-343.3321,71.6212,-249.968,1.4429,430.6861,145.5254,0.2651,501.7615,2947.9795,0.9806,0.089903,0.7689,-0.4464,0.1126,SHAKE
-377.0657,-45.1031,-97.5775,1.5945,392.0895,38.5966,0.1516,488.4876,4802.3467,1.1776,0.098879,0.9021,-0.6647,-0.0655,SHAKE
-225.8557,-138.4825,24.3349,1.5809,266.0458,126.0437,0.0136,442.7797,12601.7627,1.3452,0.0655,0.9887,-0.8411,-0.2311,SHAKE
-78.2877,-213.186,121.8648,1.4591,257.7368,8.3091,0.1218,384.554,13808.875,1.451,0.022445,1.0277,-0.9488,-0.3577,SHAKE
39.7667,-272.9488,199.8887,1.2959,340.6434,82.9066,0.1632,337.4403,4628.2822,1.4746,0.011769,1.0295,-0.9684,-0.416,SHAKE
134.2103,-320.759,262.3078,1.0962,435.5504,94.907,0.1997,338.4132,4813.498,1.4053,0.035407,1.0019,-0.8971,-0.3934,SHAKE
209.7651,-359.0072,312.2431,0.9181,519.984,84.4336,0.1781,363.992,10176.5811,1.27,0.057424,0.9532,-0.7536,-0.311,SHAKE
270.209,-389.6058,352.1914,0.8246,590.6304,70.6464,0.0935,428.909,14316.6689,1.1188,0.054899,0.8996,-0.5607,-0.1782,SHAKE
318.564,-209.2878,384.15,0.8407,541.1614,49.4691,0.0161,485.5939,7763.6211,0.9951,0.031909,0.8422,-0.3339,-0.0095,SHAKE
357.2481,-65.0333,409.7169,0.7168,547.47,6.3087,0.1239,526.9592,2616.1284,0.8793,0.015887,0.7577,-0.0954,0.1199,SHAKE
307.3235,50.3702,430.1704,0.5784,531.0663,16.4037,0.1384,546.0624,583.455,0.7757,0.013857,0.5678,0.1344,0.1279,SHAKE
143.4588,142.693,446.5332,1.0208,490.2383,40.828,0.4423,540.1133,1035.3119,0.7963,0.02139,0.2833,0.3382,0.0318,SHAKE
12.367,11.7544,254.8266,1.4462,255.3971,234.8412,0.4254,473.0666,12242.3213,0.9206,0.090261,-0.0698,0.506,-0.1599,SHAKE
-92.5064,-92.9965,101.4613,1.7067,165.8317,89.5654,0.2605,398.0007,24558.7109,1.0938,0.182588,-0.4625,0.6284,-0.4099,SHAKE
28.3918,-176.7972,-21.231,1.6642,180.3166,14.4849,0.0426,324.57,24175.7031,1.2833,0.183328,-0.8259,0.6976,-0.6163,SHAKE
125.1103,-235.3627,-119.3848,1.4757,292.0632,111.7466,0.1885,276.7694,13573.9951,1.4627,0.059175,-1.0557,0.7176,-0.6921,SHAKE
202.4851,-290.6902,-197.9078,1.256,405.7937,113.7305,0.2197,259.8805,7504.4155,1.5098,0.026446,-1.1549,0.6993,-0.6514,SHAKE
264.385,-334.9521,-260.7263,1.0473,500.0706,94.2769,0.2087,308.8152,16644.0469,1.43,0.062052,-1.1426,0.6553,-0.5097,SHAKE
313.9048,-370.3617,-310.981,0.8645,576.5529,76.4824,0.1827,390.9594,20144.2148,1.2615,0.082305,-1.0379,0.588,-0.3079,SHAKE
286.5489,-398.6894,-351.1848,0.6989,603.6508,27.0979,0.1656,475.6263,13149.1953,1.0685,0.075921,-0.8811,0.5156,-0.097,SHAKE
191.6329,-421.3515,-383.3479,0.5671,601.0123,2.6385,0.1318,537.4161,5736.4707,0.8868,0.060014,-0.6969,0.4419,0.0937,SHAKE
50.9063,-438.0062,-409.0783,0.4912,601.4865,0.4741,0.0759,576.5546,1560.7583,0.7338,0.040643,-0.4967,0.3635,0.2472,SHAKE
-61.675,-380.6362,-429.6627,0.4742,577.3195,24.167,0.017,592.0044,152.2174,0.6192,0.021332,-0.291,0.268,0.3524,SHAKE
-151.74,-221.6996,-446.1301,0.5367,520.7762,56.5433,0.0625,580.849,994.7176,0.5536,0.006355,-0.0839,0.1572,0.4071,SHAKE
-223.792,-74.9628,-459.3041,0.6539,516.3938,4.3824,0.1172,563.3976,1417.0779,0.5446,0.004062,0.1138,0.0326,0.4192,SHAKE
-281.4336,42.4266,-469.8433,0.8061,549.3246,32.9308,0.1523,553.0601,1066.85,0.5924,0.015354,0.2983,-0.106,0.3924,SHAKE
-327.5468,136.3382,-478.2746,1.0177,595.5012,46.1765,0.2116,551.863,956.6436,0.6977,0.038387,0.4667,-0.273,0.3243,SHAKE
-364.4375,148.058,-402.0635,1.2424,562.4863,33.0148,0.2247,548.8964,840.8078,0.8514,0.064131,0.6163,-0.4586,0.2192,SHAKE
-393.95,16.0464,-273.4883,1.4296,479.8436,82.6427,0.1871,540.71,1569.2969,1.0299,0.079302,0.7402,-0.6501,0.0871,SHAKE
-417.56,-89.5629,-116.3938,1.5442,442.6346,37.2091,0.1147,525.9581,3157.1804,1.208,0.072208,0.8333,-0.8326,-0.0605,SHAKE
-436.448,-174.0503,9.2819,1.5386,469.9644,27.3298,0.0057,510.086,3423.1172,1.3545,0.040301,0.8873,-0.9831,-0.2003,SHAKE
-352.4147,-241.6402,109.8224,1.395,441.1882,28.7762,0.1436,479.2234,1960.8494,1.4299,0.012249,0.896,-1.0622,-0.3071,SHAKE
-179.5349,-295.7122,190.2548,1.2077,394.8105,46.3777,0.1872,445.6883,874.8079,1.423,0.015044,0.8687,-1.0635,-0.3644,SHAKE
-41.231,-338.9698,254.6007,1.0187,425.9366,31.1261,0.189,434.9068,603.2769,1.3408,0.040976,0.8201,-0.9936,-0.3662,SHAKE
69.4121,-373.5758,306.0775,0.86,487.9142,61.9776,0.1587,443.9628,1071.28,1.204,0.060213,0.7694,-0.8615,-0.3077,SHAKE
157.9265,-401.2607,347.2589,0.7826,553.6602,65.7459,0.0774,460.702,3062.5659,1.0528,0.05048,0.7357,-0.6762,-0.2029,SHAKE
228.7381,-423.4085,380.204,0.8417,613.3115,59.6513,0.0591,495.1266,6459.2842,0.9422,0.023736,0.7288,-0.4558,-0.0556,SHAKE
285.3874,-275.1924,406.5601,1.0297,567.8625,45.4489,0.188,529.737,4306.8447,0.9065,0.009893,0.7403,-0.2153,0.1315,SHAKE
330.7068,-117.7571,427.6449,1.1607,553.2756,14.587,0.1311,555.2048,1614.146,0.935,0.019493,0.7272,0.0274,0.3473,SHAKE
323.8466,8.1912,444.5128,1.0462,550.0322,3.2434,0.1145,567.6284,559.548,0.9722,0.019458,0.5806,0.2578,0.5269,SHAKE
156.6773,108.9498,458.0071,1.054,496.1737,53.8584,0.0078,556.1311,1409.4915,1.0265,0.010664,0.3144,0.4569,0.5947,SHAKE
22.9419,189.5567,458.4776,1.3043,496.6486,0.4748,0.2503,532.7985,918.7977,1.119,0.010719,-0.0431,0.6124,0.5291,SHAKE
-84.0465,254.0423,282.5571,1.6275,389.1527,107.4959,0.3231,497.0565,3522.2371,1.2385,0.046541,-0.4643,0.7244,0.3335,SHAKE
-169.6372,155.8901,123.6457,1.7962,261.4703,127.6823,0.1688,438.6955,10584.2813,1.3656,0.091377,-0.8776,0.7894,0.0311,SHAKE
-64.6566,42.7121,-3.4835,1.8194,77.5689,183.9014,0.0232,344.2029,25258.7305,1.5203,0.088233,-1.1564,0.8141,-0.2943,SHAKE
50.6716,57.4103,-105.1868,1.7553,130.1069,52.538,0.0641,270.9895,24446.9199,1.6606,0.036121,-1.3132,0.8064,-0.545,SHAKE
142.9341,101.6001,-186.5494,1.6388,256.0341,125.9272,0.1166,222.8666,11991.4336,1.7274,0.006365,-1.3703,0.7786,-0.6888,SHAKE
216.7442,86.6707,-251.6396,1.502,343.238,87.2039,0.1367,213.6836,9274.751,1.7023,0.013899,-1.3486,0.7465,-0.7177,SHAKE
275.7922,-16.0228,-303.7116,1.3701,410.5592,67.3212,0.132,243.5014,15680.9326,1.6171,0.026954,-1.2868,0.7248,-0.6367,SHAKE
323.0307,-115.2182,-345.3693,1.2603,486.7279,76.1687,0.1098,325.3332,15309.5938,1.5053,0.031729,-1.2097,0.71,-0.4706,SHAKE
360.8214,-194.5746,-378.6955,1.1599,558.0875,71.3596,0.1004,410.9293,11195.1465,1.3862,0.028904,-1.1195,0.6961,-0.2538,SHAKE
391.054,-258.0597,-405.3564,1.018,619.5416,61.4542,0.1419,483.6308,9814.9473,1.2621,0.02785,-1.0051,0.6747,-0.0229,SHAKE
415.2401,-308.8477,-426.6851,0.8358,670.7246,51.183,0.1822,549.1281,8583.8359,1.1288,0.034922,-0.8442,0.6378,0.1875,SHAKE
261.3765,-349.4782,-443.7481,0.7155,622.3866,48.338,0.1203,591.4937,4022.0894,0.9979,0.04031,-0.6242,0.5789,0.3564,SHAKE
106.7012,-368.667,-457.3985,0.7318,597.0878,25.2988,0.0163,613.5656,1346.0032,0.8922,0.029524,-0.3527,0.4854,0.4763,SHAKE
-17.039,-192.5367,-468.3188,0.8048,506.6391,90.4487,0.073,603.276,2911.2168,0.8212,0.011676,-0.0552,0.3582,0.5385,SHAKE
-116.0312,-51.6325,-477.055,0.8908,493.6706,12.9685,0.086,578.1017,4627.229,0.7957,0.004249,0.2388,0.2025,0.5425,SHAKE
-195.225,61.0909,-484.044,0.9599,525.4936,31.823,0.0691,549.0555,2621.2715,0.8206,0.008703,0.4831,0.0113,0.4922,SHAKE
-258.58,151.2696,-489.6352,1.0874,574.0111,48.5175,0.1275,539.3805,1576.7312,0.8949,0.015199,0.662,-0.206,0.3905,SHAKE
-309.264,25.6938,-433.3269,1.2304,532.9883,41.0228,0.1431,526.5605,754.5248,0.9947,0.022443,0.7776,-0.4217,0.2459,SHAKE
-349.8112,-81.845,-339.0459,1.3791,493.9824,39.006,0.1487,524.0292,881.0115,1.1095,0.031604,0.8475,-0.6263,0.0864,SHAKE
-366.7521,-167.876,-168.8398,1.4533,437.26,56.7224,0.0742,512.7471,2075.1741,1.222,0.033016,0.8753,-0.8099,-0.059,SHAKE
-293.3892,-236.7008,-32.675,1.4324,378.3809,58.8791,0.0209,483.3245,4787.8477,1.3165,0.019195,0.8762,-0.9504,-0.1721,SHAKE
-158.0832,-291.7606,76.2569,1.3456,340.4845,37.8965,0.0867,436.6192,5042.3086,1.3682,0.006195,0.8503,-1.0358,-0.2469,SHAKE
-37.7916,-335.8085,163.4024,1.2325,375.361,34.8766,0.1131,405.0938,2941.5659,1.3686,0.006079,0.8062,-1.0657,-0.2845,SHAKE
55.9574,-371.0468,233.1188,1.1057,441.7594,66.3983,0.1268,394.6491,1521.1122,1.3139,0.016886,0.751,-1.0387,-0.2858,SHAKE
147.1628,-399.2375,288.8919,0.9639,514.3015,72.5421,0.1418,410.0574,3783.8938,1.216,0.02792,0.7,-0.9594,-0.2513,SHAKE
220.1271,-421.79,333.5104,0.8342,581.0266,66.7252,0.1298,450.5866,7786.6929,1.0964,0.033412,0.6647,-0.8382,-0.181,SHAKE
278.4985,-439.832,369.2052,0.7618,638.221,57.1944,0.0724,510.1339,8857.6514,0.9796,0.029747,0.6506,-0.6748,-0.0669,SHAKE
325.1957,-454.2656,397.761,0.8209,685.8012,47.5802,0.0591,572.2219,7541.7827,0.8973,0.015216,0.6513,-0.4651,0.0849,SHAKE
362.5535,-261.0156,420.6057,0.9352,613.5823,72.2189,0.1143,606.5865,3298.8984,0.8632,0.00565,0.6597,-0.2301,0.2446,SHAKE
385.2397,-106.4156,438.8815,0.8493,593.5914,19.9909,0.0858,622.4445,1377.8899,0.8403,0.003133,0.6341,0.0099,0.364,SHAKE
257.8699,17.2644,453.5021,0.6892,521.9761,71.6153,0.1601,610.6344,2914.1021,0.8113,0.006848,0.522,0.2378,0.4148,SHAKE
103.8959,22.9084,465.1985,0.7971,477.2094,44.7667,0.1079,578.4321,5285.3545,0.8183,0.006348,0.3215,0.4331,0.3886,SHAKE
-19.2833,-84.0733,474.5557,1.0383,482.3311,5.1217,0.2412,537.7381,3170.8069,0.8618,0.014134,0.0494,0.5772,0.3074,SHAKE
-117.8266,0.6539,482.0415,1.2502,496.2333,13.9022,0.2118,514.2683,1814.0345,0.9248,0.039248,-0.2751,0.6809,0.1975,SHAKE
-126.93,102.92,488.0301,1.4021,514.6621,18.4288,0.152,498.4824,306.4399,1.0354,0.071451,-0.5992,0.7529,0.0783,SHAKE
-73.319,184.7329,416.1365,1.5083,461.1632,53.4989,0.1061,486.3198,326.6651,1.1992,0.065377,-0.8583,0.8001,-0.0406,SHAKE
43.7416,250.1832,238.1655,1.5713,348.1778,112.9855,0.063,460.5135,3460.7454,1.3541,0.036758,-1.0388,0.828,-0.1577,SHAKE
137.3902,178.4059,88.1324,1.5773,241.81,106.3678,0.0059,412.4093,10617.7754,1.4618,0.015169,-1.1457,0.8403,-0.2785,SHAKE
212.309,40.3247,-31.8941,1.4954,218.4455,23.3644,0.0818,356.8517,13650.2246,1.5109,0.004026,-1.1883,0.8364,-0.3838,SHAKE
272.2441,-70.1402,-127.9153,1.354,308.867,90.4215,0.1415,315.6927,7435.8437,1.5013,0.006492,-1.1733,0.8251,-0.4346,SHAKE
320.1922,-158.5122,-204.7322,1.1863,411.782,102.915,0.1677,305.8165,4952.5991,1.4369,0.022175,-1.1104,0.8082,-0.4023,SHAKE
358.5506,-229.2097,-266.1858,1.0276,501.9467,90.1647,0.1587,336.5703,11341.3262,1.3281,0.040233,-1.0021,0.7873,-0.2885,SHAKE
389.2374,-285.7678,-315.3486,0.9228,576.7267,74.78,0.1048,403.5536,16593.6816,1.1972,0.04354,-0.8552,0.7642,-0.1186,SHAKE
413.7868,-331.0143,-354.6789,0.8401,637.6418,60.9151,0.0827,487.3929,13671.1191,1.0662,0.034083,-0.6676,0.7438,0.0656,SHAKE
384.6419,-367.2114,-386.1431,0.7916,657.1911,19.5493,0.0485,557.0577,8209.9238,0.9537,0.019938,-0.4411,0.7128,0.2327,SHAKE
205.3136,-396.1691,-411.3145,0.795,606.8635,50.3276,0.0034,596.074,2962.771,0.8754,0.008028,-0.1887,0.6575,0.3611,SHAKE
61.8509,-336.6228,-431.4516,0.8351,550.7186,56.1449,0.0401,605.8284,1507.0587,0.8369,0.00224,0.0655,0.5752,0.4402,SHAKE
-52.9193,-166.9014,-447.5613,0.8763,480.5909,70.1277,0.0412,586.6012,4104.877,0.8276,0.000988,0.3113,0.4584,0.4679,SHAKE
-144.7355,-31.1242,-460.449,0.9283,483.6635,3.0726,0.052,555.8055,4754.7065,0.8453,0.002671,0.5286,0.2967,0.4476,SHAKE
-216.4165,77.4975,-470.7592,1.0554,523.8857,40.2222,0.1271,529.1444,2191.8608,0.898,0.008145,0.7006,0.0839,0.3817,SHAKE
-275.5332,116.623,-479.0074,1.2636,564.7721,40.8864,0.2082,520.7261,1166.8098,0.9917,0.023974,0.8286,-0.1664,0.2684,SHAKE
-322.8266,39.8265,-401.8028,1.5013,516.9609,47.8112,0.2377,513.9746,944.1531,1.125,0.053251,0.9218,-0.4444,0.1182,SHAKE
-360.6613,-70.5388,-219.0453,1.6872,427.8237,89.1372,0.1859,503.4212,2094.2798,1.2872,0.077802,0.9819,-0.7256,-0.0485,SHAKE
-290.0915,-158.831,-72.8394,1.7408,338.6532,89.1705,0.0536,474.4191,6604.7866,1.4497,0.066788,1.0062,-0.9743,-0.2041,SHAKE
-168.7388,-229.4648,44.1254,1.6702,288.2255,50.4276,0.0706,427.2871,10827.5811,1.5726,0.030301,0.9953,-1.1529,-0.3268,SHAKE
-56.0536,-285.9719,137.6972,1.5171,322.308,34.0824,0.1531,378.7943,6899.7251,1.6233,0.009252,0.9538,-1.2452,-0.3968,SHAKE
17.9259,-331.1775,212.5546,1.3062,393.9281,71.6201,0.2109,354.1877,2522.0415,1.5843,0.024867,0.8868,-1.2459,-0.4079,SHAKE
73.7032,-367.342,272.4406,1.0788,463.2452,69.3172,0.2274,361.272,3766.1108,1.4626,0.059045,0.8024,-1.1665,-0.3582,SHAKE
145.1938,-396.2736,320.3493,0.8725,529.8469,66.6016,0.2063,399.5107,7885.085,1.289,0.083051,0.7161,-1.0294,-0.2556,SHAKE
218.5519,-419.4189,358.6763,0.7298,593.5704,63.7236,0.1427,460.5797,9210.6191,1.1009,0.081138,0.637,-0.8554,-0.1072,SHAKE
277.2384,-437.9351,389.338,0.6433,648.2533,54.6829,0.0865,525.7688,8181.4634,0.9261,0.057829,0.5625,-0.6381,0.0673,SHAKE
324.1876,-247.9512,413.8672,0.6755,581.2603,66.993,0.0321,563.2352,3917.1965,0.8,0.025595,0.4879,-0.4004,0.242,SHAKE
337.9001,-95.9641,433.4907,0.6614,557.9424,23.3179,0.0141,582.1747,1564.4968,0.7165,0.00692,0.3913,-0.1604,0.3816,SHAKE
167.9201,25.6256,449.1895,0.6555,480.2343,77.7081,0.0059,572.2521,2996.7681,0.6731,0.000911,0.2443,0.0692,0.4544,SHAKE
31.9361,122.8973,461.7484,0.7843,478.8896,1.3447,0.1288,549.316,4123.1187,0.684,0.002624,0.0516,0.2778,0.4491,SHAKE
-76.8512,200.7148,471.7957,0.9449,518.4435,39.5538,0.1606,523.3541,1682.0002,0.7443,0.01227,-0.1681,0.4374,0.3682,SHAKE
-163.8809,262.9687,369.2115,1.1074,482.0027,36.4408,0.1625,503.5025,959.2764,0.8307,0.03023,-0.4007,0.5544,0.2223,SHAKE
-233.5047,312.7718,192.9692,1.2356,435.4168,46.5859,0.1282,478.9974,693.1669,0.9456,0.044097,-0.6134,0.6377,0.0436,SHAKE
-249.9225,352.6143,51.9754,1.3655,435.3155,0.1013,0.1298,470.0136,993.7751,1.0876,0.04237,-0.7813,0.6947,-0.138,SHAKE
-97.5412,285.1977,-60.8197,1.439,307.4915,127.8239,0.0736,435.734,5085.6108,1.2185,0.031543,-0.9116,0.7177,-0.3032,SHAKE
24.3639,125.7582,-151.0558,1.4083,198.057,109.4346,0.0307,371.6567,10909.6143,1.3112,0.01519,-1.0057,0.7075,-0.4253,SHAKE
121.888,-1.7934,-223.2446,1.2862,254.3581,56.3012,0.1221,326.1278,9153.2734,1.3469,0.005734,-1.057,0.6726,-0.4786,SHAKE
199.9073,-103.8348,-280.9957,1.1105,360.1433,105.7851,0.1757,311.0731,6769.2217,1.3219,0.013809,-1.0621,0.6314,-0.4497,SHAKE
262.3227,-185.4678,-327.1966,0.9087,458.5511,98.4078,0.2018,315.7202,8010.3447,1.2306,0.039232,-0.9984,0.5939,-0.335,SHAKE
312.2551,-250.7743,-364.1573,0.7903,541.2961,82.745,0.1184,362.4811,15987.1152,1.1008,0.052469,-0.8607,0.5726,-0.1583,SHAKE
320.6884,-303.0194,-393.7258,0.6876,591.3391,50.043,0.1027,441.1375,14868.4141,0.9567,0.046931,-0.6511,0.562,0.0304,SHAKE
154.1508,-344.8155,-417.3806,0.5928,562.9092,28.4298,0.0947,502.8477,7048.625,0.818,0.032455,-0.3967,0.5172,0.2083,SHAKE
20.9206,-256.7368,-436.3045,0.5983,506.6686,56.2407,0.0054,532.1528,2119.8455,0.7155,0.014498,-0.1378,0.4248,0.3434,SHAKE
-85.6635,-102.9926,-451.4436,0.6217,470.9002,35.7683,0.0234,534.6227,1780.6783,0.6581,0.005502,0.0907,0.2848,0.4116,SHAKE
-170.9308,20.0028,-463.5549,0.6915,494.47,23.5698,0.0698,525.2574,2006.511,0.6384,0.00184,0.2805,0.0952,0.4075,SHAKE
-239.1447,118.3991,-473.2439,0.8603,543.2939,48.8239,0.1688,515.6484,1105.8846,0.6729,0.01001,0.4248,-0.1326,0.348,SHAKE
-293.7157,119.4381,-480.9951,1.1272,576.0995,32.8056,0.2669,518.2865,1383.076,0.7798,0.03858,0.5325,-0.3678,0.2356,SHAKE
-337.3726,-6.8495,-436.5867,1.3719,551.7927,24.3069,0.2447,527.3113,1499.1669,0.9345,0.078174,0.6214,-0.6025,0.0889,SHAKE
-372.2981,-107.8796,-246.8725,1.5402,459.554,92.2386,0.1683,525.0421,1775.7855,1.1182,0.098227,0.6947,-0.8291,-0.068,SHAKE
-294.1322,-188.7037,-95.1011,1.6054,362.17,97.3841,0.0652,498.582,6194.1865,1.301,0.075869,0.7455,-1.0258,-0.2102,SHAKE
-172.4339,-253.363,26.316,1.5312,307.6017,54.5683,0.0742,451.4435,10867.0215,1.4352,0.029616,0.7626,-1.1659,-0.3167,SHAKE
-35.5503,-305.0904,123.4497,1.38,331.0344,23.4328,0.1512,402.4305,8256.5957,1.4857,0.008696,0.748,-1.2246,-0.3758,SHAKE
73.9567,-346.4723,201.1566,1.1835,407.4023,76.3679,0.1966,373.5525,2965.7866,1.4481,0.022958,0.7077,-1.2029,-0.3836,SHAKE
161.5622,-379.5779,263.3221,0.9684,489.4081,82.0057,0.2151,379.5233,4135.3862,1.3337,0.054199,0.6533,-1.1096,-0.3404,SHAKE
231.6467,-406.0623,313.0546,0.7498,562.6277,73.2196,0.2186,419.6148,9173.2715,1.1626,0.078347,0.5992,-0.9525,-0.2508,SHAKE
287.7142,-427.2498,352.8405,0.5787,624.3543,61.7266,0.1711,482.9653,11034.2432,0.9721,0.083062,0.5495,-0.7531,-0.1237,SHAKE
332.5682,-440.3374,384.6693,0.5173,672.6582,48.3039,0.0614,551.2901,8946.0439,0.7995,0.061364,0.4963,-0.5156,0.0236,SHAKE
368.4515,-249.873,410.1323,0.5227,605.3111,67.3471,0.0054,590.8719,3822.2422,0.6674,0.029741,0.4197,-0.2634,0.1605,SHAKE
397.1581,-97.5015,430.5027,0.5437,593.7792,11.5319,0.021,611.7461,1329.2179,0.5824,0.007464,0.288,-0.0141,0.2449,SHAKE
350.5265,24.3956,446.7991,0.851,568.413,25.3661,0.3073,612.9032,1220.9065,0.6027,0.015879,0.0641,0.2137,0.2555,SHAKE
241.8712,121.9134,443.0361,1.2373,519.274,49.139,0.3863,591.8871,2506.2886,0.7344,0.078965,-0.233,0.4071,0.1863,SHAKE
91.0969,34.3932,252.0289,1.5629,270.1854,249.0887,0.3256,511.3925,15420.5215,0.9435,0.163093,-0.5738,0.5501,0.0432,SHAKE
-29.5225,-74.8854,99.2232,1.7256,127.7679,142.4174,0.1627,415.8839,33968.0547,1.1841,0.192131,-0.9094,0.6532,-0.1208,SHAKE
-13.6867,-145.0771,-23.0215,1.7064,147.5286,19.7607,0.0192,326.6338,34076.0391,1.4166,0.110586,-1.1787,0.7186,-0.2521,SHAKE
91.4475,-120.4242,-120.8172,1.6,193.5495,46.021,0.1064,251.6611,20305.9805,1.5665,0.030877,-1.3357,0.7474,-0.3206,SHAKE
175.5549,-34.6268,-199.0537,1.4678,267.6582,74.1087,0.1322,201.3379,3501.4011,1.6126,0.009029,-1.3901,0.748,-0.3137,SHAKE
242.8408,-36.6859,-261.643,1.34,358.8517,91.1935,0.1279,219.0712,7201.0571,1.568,0.021411,-1.3597,0.7285,-0.227,SHAKE
296.6695,-123.2299,-311.7144,1.1734,447.6207,88.769,0.1665,283.0417,11888.542,1.4575,0.035376,-1.2573,0.6949,-0.0914,SHAKE
339.7325,-200.9839,-351.7715,0.9833,528.7305,81.1098,0.1902,359.2821,14475.7734,1.3129,0.047057,-1.1021,0.6512,0.0687,SHAKE
177.636,-263.1872,-383.8172,0.7971,498.1342,30.5963,0.1861,420.1991,9127.4199,1.1523,0.057988,-0.9041,0.5907,0.23,SHAKE
39.7088,-193.5029,-409.4538,0.6671,454.6125,43.5217,0.13,457.5899,3312.4602,0.9922,0.059517,-0.6779,0.5025,0.3733,SHAKE
-70.633,-52.4054,-429.963,0.6167,438.8662,15.7463,0.0504,473.5928,1176.636,0.8475,0.042603,-0.4332,0.3811,0.4829,SHAKE
-157.9126,60.4725,-446.3704,0.6508,477.3257,38.4595,0.0341,479.5338,1009.217,0.743,0.018174,-0.195,0.2286,0.5508,SHAKE
-196.1645,150.7749,-459.4963,0.6877,521.8721,44.5463,0.0369,478.1622,881.779,0.6839,0.003746,0.016,0.0556,0.5677,SHAKE
-259.3316,223.0168,-469.9971,0.7602,581.2802,59.4081,0.0725,494.7914,2652.1365,0.6765,0.002291,0.1954,-0.1196,0.5352,SHAKE
-309.8653,204.5978,-478.3976,0.9294,605.5915,24.3113,0.1692,524.9872,3872.8184,0.729,0.012312,0.3579,-0.2943,0.4575,SHAKE
-350.2922,61.2783,-485.1181,1.1456,601.4975,4.094,0.2161,557.5134,2502.2651,0.8347,0.033312,0.5059,-0.4683,0.3376,SHAKE
-382.6338,-53.3774,-294.4945,1.3522,485.7826,115.7149,0.2066,559.2048,2242.4543,0.975,0.060422,0.6386,-0.6395,0.1792,SHAKE
-408.507,-145.1019,-133.1987,1.4624,453.5134,32.2692,0.1102,545.5331,4010.9238,1.1299,0.067416,0.7462,-0.7963,0.0029,SHAKE
-358.9181,-218.4815,-4.1621,1.4452,420.2068,33.3066,0.0172,513.3184,5858.9009,1.2669,0.04118,0.8191,-0.9173,-0.172,SHAKE
-221.897,-277.1852,99.0672,1.3423,368.6248,51.582,0.1029,465.925,6097.1519,1.3495,0.01271,0.8453,-0.9772,-0.3287,SHAKE
-75.1207,-324.1482,181.6507,1.1957,379.0938,10.4691,0.1466,421.4443,1950.5677,1.3596,0.009019,0.8234,-0.9704,-0.4471,SHAKE
42.3003,-361.7186,247.7174,1.0219,440.447,61.3531,0.1738,412.3771,1112.6921,1.2935,0.027445,0.7635,-0.904,-0.5075,SHAKE
136.2371,-391.7748,300.5708,0.8118,512.241,71.794,0.2102,424.1227,2630.8547,1.1634,0.051225,0.6927,-0.7878,-0.4956,SHAKE
211.3866,-415.8199,342.8535,0.6526,578.9119,66.6709,0.1591,455.8637,6412.2368,1.0049,0.062391,0.6344,-0.6413,-0.4109,SHAKE
271.5061,-435.0559,376.6797,0.6009,636.2993,57.3874,0.0517,509.3986,8535.5254,0.8566,0.050266,0.5855,-0.4799,-0.2482,SHAKE
319.6018,-245.6479,403.7406,0.6994,570.5214,65.778,0.0985,547.6841,4421.0767,0.7573,0.022349,0.5273,-0.2968,-0.0195,SHAKE
358.0783,-94.1214,425.3894,0.7251,563.946,6.5754,0.0257,572.3839,1563.9257,0.698,0.005031,0.4338,-0.0944,0.2056,SHAKE
388.8595,27.0997,442.7084,0.7125,589.8617,25.9157,0.0126,587.908,660.5878,0.6781,0.002089,0.252,0.1091,0.3375,SHAKE
208.6876,124.0767,369.6949,0.9121,442.2893,147.5724,0.1996,560.5835,4138.7363,0.73,0.010216,0.0112,0.2998,0.326,SHAKE
64.5501,54.0113,193.3559,1.2327,210.8802,231.4091,0.3206,475.4997,20211.3926,0.8564,0.041464,-0.2698,0.4682,0.1785,SHAKE
-50.7599,-59.1909,52.2847,1.4278,93.882,116.9982,0.1951,380.1718,38444.582,1.002,0.080628,-0.5526,0.5719,-0.0874,SHAKE
